date,CycleTopSignal>0.85,CycleLowSignal<-0.70,MVRV,SOPR,PuellMultiple,ReserveRisk,ConditionSum
20120911T,11.2680929552893,0,1,0.75,0.5,0.25,0.997099784007263
20120912T,11.3152859082408,0,1,0.75,0.5,0.25,0.9974623110063551
20120913T,11.38029928872,0,1,0.75,0.5,0.25,0.9977795221305606
20120914T,11.730107622443,0,1,0.75,0.5,0.25,0.9980570818642406
20120915T,11.7183934155465,0,1,0.75,0.5,0.25,0.9982999466312105
20120916T,11.8869112238457,0,1,0.75,0.5,0.25,0.9985124533023092
20120917T,11.908317157218,0,1,0.75,0.5,0.25,0.9986983966395205
20120918T,12.2596508386908,0,1,0.75,0.5,0.25,0.9988610970595805
20120919T,12.5048540981882,0,1,0.75,0.5,0.25,0.9990034599271329
20120920T,12.3671766493279,0,1,0.75,0.5,0.25,0.9991280274362413
20120921T,12.3336578357686,0,1,0.75,0.5,0.25,0.9992370240067111
20120922T,12.2137276250731,0,1,0.75,0.5,0.25,0.9993323960058722
20120923T,12.1654630263004,0,1,0.75,0.5,0.25,0.9994158465051382
20120924T,12.11358871654,0,1,0.75,0.5,0.25,0.9994888656919959
20120925T,12.1824053945061,0,1,0.75,0.5,0.25,0.9995527574804964
20120926T,12.3198168597312,0,1,0.75,0.5,0.25,0.9996086627954344
20120927T,12.3187514018118,0,1,0.75,0.5,0.25,0.9996575799460051
20120928T,12.3814573892461,0,1,0.75,0.5,0.25,0.9997003824527545
20120929T,12.4047515055523,0,1,0.75,0.5,0.25,0.9997378346461602
20120930T,12.3916224728229,0,1,0.75,0.5,0.25,0.9997706053153902
20121001T,12.3893951601403,0,1,0.75,0.5,0.25,0.9997992796509664
20121002T,12.8072380958504,0,1,0.75,0.5,0.25,0.9998243696945955
20121003T,12.9554304944477,0,1,0.75,0.5,0.25,0.9998463234827711
20121004T,12.8623857779077,0,1,0,0.5,0.25,0.9686155330474248
20121005T,12.7522194190532,0,1,0,0,0.25,0.9100385914164967
20121006T,12.5051297136178,0,1,0,0.5,0.25,0.8900337674894346
20121007T,0,0,1,0,0,0.25,0.8412795465532552
20121008T,0,0,1,0,0.5,0.25,0.8298696032340983
20121009T,0,0,1,0,0.5,0.25,0.819885902829836
20121010T,0,0,1,0,0.5,0.25,0.8111501649761065
20121011T,0,0,1,0,0,0.25,0.7722563943540931
20121012T,0,0,1,0,0,0.25,0.7382243450598315
20121013T,0,0,1,0,0,0.25,0.7084463019273526
20121014T,0,0,1,0,0,0.25,0.6823905141864335
20121015T,0,0,1,0,0,0.25,0.6595916999131294
20121016T,0,0,1,0,0,0.25,0.6396427374239883
20121017T,0,0,1,0,0,0.25,0.6221873952459896
20121018T,0,0,1,0,0,0.25,0.6069139708402409
20121019T,0,0,1,0,0,0.25,0.5935497244852107
20121020T,0,0,1,0,0,0.25,0.5818560089245594
20121021T,0,0,1,0,0,0.25,0.5716240078089894
20121022T,0,0,1,0,0,0.25,0.5626710068328656
20121023T,0,0,1,0,0,0.25,0.5548371309787574
20121024T,0,0,0,0,0,0.25,0.5167324896064127
20121025T,0,0,0,0,0,0.25,0.4833909284056111
20121026T,0,0,0,0,0,0.25,0.4542170623549097
20121027T,0,0,0,0,0,0.25,0.42868992956054597
20121028T,0,0,0,0,0,0.25,0.4063536883654777
20121029T,0,0,0,0,0,0.25,0.386809477319793
20121030T,0,0,0,0,0,0.25,0.36970829265481886
20121031T,0,0,0,0,0,0.25,0.3547447560729665
20121101T,0,0,0,0,0,0.25,0.3416516615638457
20121102T,0,0,0,0,0,0.25,0.330195203868365
20121103T,0,0,0,0,0,0.25,0.3201708033848194
20121104T,0,0,0,0,0,0.25,0.31139945296171695
20121105T,0,0,0,0,0,0.25,0.3037245213415023
20121106T,0,0,0,0,0,0.25,0.2970089561738145
20121107T,0,0,0,0,0,0.25,0.29113283665208767
20121108T,0,0,0,0,0,0.25,0.2859912320705767
20121109T,0,0,0,0,0,0.25,0.2814923280617546
20121110T,0,0,0,0,0,0.25,0.2775557870540353
20121111T,0,0,0,0,0,0.25,0.27411131367228087
20121112T,0,0,0,0,0,0.25,0.27109739946324574
20121113T,0,0,0,0,0,0.25,0.26846022453034
20121114T,0,0,0,0,0,0.25,0.2661526964640475
20121115T,0,0,0,0,0,0.25,0.2641336094060416
20121116T,0,0,0,0,0,0.25,0.2623669082302864
20121117T,0,0,0,0,0,0.25,0.2608210447015006
20121118T,0,0,0,0,0,0.25,0.259468414113813
20121119T,0,0,0,0,0,0.25,0.25828486234958636
20121120T,0,0,0,0,0,0.25,0.2572492545558881
20121121T,0,0,0,0,0,0.25,0.25634309773640207
20121122T,0,0,1,0,0,0.25,0.2868002105193518
20121123T,0,0,1,0,0,0.25,0.3134501842044328
20121124T,0,0,1,0,0,0.25,0.33676891117887875
20121125T,0,0,1,0,0,0.25,0.3571727972815189
20121126T,0,0,1,0,0,0.25,0.37502619762132905
20121127T,0,0,0,0,0,0.25,0.3593979229186629
20121128T,0,0,1,0,0,0.25,0.37697318255383006
20121129T,0,0,1,0,0,0.25,0.39235153473460127
20121130T,0,0,1,0,0,0.25,0.4058075928927761
20121201T,0,0,1,0,0,0.25,0.4175816437811791
20121202T,0,0,1,0,0,0.25,0.4278839383085317
20121203T,0,0,1,0,0,0.25,0.43689844601996525
20121204T,0,0,1,0,0,0.25,0.4447861402674696
20121205T,0,0,1,0,0,0.25,0.45168787273403593
20121206T,0,0,1,0,0,0.25,0.45772688864228145
20121207T,0,0,1,0,0,0.25,0.4630110275619963
20121208T,0,0,1,0,0,0.25,0.4676346491167468
20121209T,0,0,1,0,0,0.25,0.4716803179771535
20121210T,0,0,1,0,0,0.25,0.4752202782300093
20121211T,0,0,1,0,0,0.25,0.47831774345125816
20121212T,0,0,1,0,0,0.25,0.4810280255198509
20121213T,0,0,1,0,0,0.25,0.48339952232986955
20121214T,0,0,1,0,0,0.25,0.48547458203863586
20121215T,0,0,1,0,0,0.25,0.48729025928380637
20121216T,0,0,1,0,0,0.25,0.4888789768733306
20121217T,0,0,1,0,0,0.25,0.4902691047641643
20121218T,0,0,1,0,0,0.25,0.4914854666686438
20121219T,0,0,1,0,0,0.25,0.49254978333506333
20121220T,0,0,1,0,0,0.25,0.4934810604181804
20121221T,0,0,1,0,0,0.25,0.49429592786590787
20121222T,0,0,1,0,0,0.25,0.4950089368826694
20121223T,0,0,1,0,0,0.25,0.4956328197723357
20121224T,0,0,1,0,0,0.25,0.4961787173007937
20121225T,0,0,1,0,0,0.25,0.4966563776381945
20121226T,0,0,1,0,0,0.25,0.4970743304334202
20121227T,0,0,1,0,0,0.25,0.4974400391292427
20121228T,0,0,1,0,0,0.25,0.49776003423808735
20121229T,0,0,1,0,0,0.25,0.4980400299583264
20121230T,0,0,1,0,0,0.25,0.4982850262135356
20121231T,0,0,1,0,0,0.25,0.49849939793684367
20130101T,0,0,1,0,0,0.25,0.4986869731947382
20130102T,0,0,1,0,0,0.25,0.4988511015453959
20130103T,0,0,1,0,0,0.25,0.49899471385222144
20130104T,0,0,1,0,0,0.25,0.49912037462069375
20130105T,0,0,1,0,0,0.25,0.49923032779310705
20130106T,0,0,1,0,0,0.25,0.49932653681896866
20130107T,0,0,1,0,0,0.25,0.49941071971659756
20130108T,0,0,1,0,0,0.25,0.49948437975202287
20130109T,0,0,1,0,0,0.25,0.49954883228302
20130110T,0,0,1,0,0,0.25,0.4996052282476425
20130111T,0,0,1,0,0,0.25,0.49965457471668717
20130112T,0,0,1,0,0,0.25,0.4996977528771013
20130113T,0,0,1,0,0,0.25,0.4997355337674636
20130114T,0,0,1,0,0,0.25,0.4997685920465307
20130115T,0,0,1,0,0,0.25,0.4997975180407144
20130116T,0,0,1,0,0,0.25,0.4998228282856251
20130117T,0,0,1,0,0,0.25,0.49984497474992196
20130118T,0,0,1,0,0,0.25,0.4998643529061817
20130119T,0,0,1,0,0,0.25,0.499881308792909
20130120T,0,0,1,0,0,0.25,0.4998961451937954
20130121T,0,0,1,0,0,0.25,0.49990912704457097
20130122T,0,0,1,0,0,0.25,0.4999204861639996
20130123T,0,0,1,0,0,0.25,0.49993042539349963
20130124T,0,0,1,0,0,0.25,0.4999391222193122
20130125T,0,0,1,0,0,0.25,0.49994673194189815
20130126T,0,0,1,0,0,0.25,0.4999533904491609
20130127T,0,0,1,0,0,0.25,0.4999592166430158
20130128T,0,0,1,0,0,0.25,0.49996431456263885
20130129T,0,0,1,0,0,0.25,0.499968775242309
20130130T,0,0,1,0,0,0.25,0.49997267833702036
20130131T,0,0,1,0,0,0.25,0.4999760935448928
20130201T,0,0,1,0,0,0.25,0.4999790818517812
20130202T,0,0,1,0,0,0.25,0.49998169662030856
20130203T,0,0,1,0,0,0.25,0.49998398454277
20130204T,0,0,1,0,0,0.25,0.49998598647492376
20130205T,0,0,1,0,0,0.25,0.4999877381655583
20130206T,0,0,1,0,0,0.25,0.4999892708948635
20130207T,0,0,1,0,0,0.25,0.49999061203300554
20130208T,0,0,1,0,0,0.25,0.49999178552887985
20130209T,0,0,1,0,0,0.25,0.4999928123377699
20130210T,0,0,1,0,0,0.25,0.49999371079554866
20130211T,0,0,1,0,0,0.25,0.4999944969461051
20130212T,0,0,1,0,0,0.25,0.49999518482784194
20130213T,0,0,1,0,0,0.25,0.4999957867243617
20130214T,0,0,1,0.75,0,0.25,0.5312463133838164
20130215T,0,0,1,0.75,0,0.25,0.5585905242108393
20130216T,0,0,1,0.75,0.5,0.25,0.6137667086844845
20130217T,0,0,1,0.75,0.5,0.25,0.662045870098924
20130218T,0,0,1,0.75,0.5,0.25,0.7042901363365586
20130219T,0,0,1,0.75,0.5,0.25,0.7412538692944888
20130220T,0,0,1,0.75,0.5,0.25,0.7735971356326777
20130221T,0,0,1,0.75,0.5,0.25,0.801897493678593
20130222T,0,0,1,0.75,0.5,0.25,0.8266603069687688
20130223T,0,0,1,0.75,0.5,0.25,0.8483277685976727
20130224T,29.8828484924021,0,1,0.75,0.5,0.25,0.8672867975229636
20130225T,30.3520330949737,0,1,0.75,0.5,0.25,0.8838759478325932
20130226T,31.1555373506721,0,1,0.75,0.5,0.25,0.8983914543535191
20130227T,31.2402610829924,0,1,0.75,0.5,0.25,0.9110925225593293
20130228T,33.3752939365868,0,1,0.75,0.5,0.25,0.9222059572394131
20130301T,34.6062570341204,0,1,0.75,0.5,0.25,0.9319302125844865
20130302T,34.143515924021,0,1,0.75,0.5,0.25,0.9404389360114257
20130303T,34.451740484512,0,1,0.75,0.5,0.25,0.9478840690099976
20130304T,36.3762652507306,0,1,0.75,0.5,0.25,0.9543985603837479
20130305T,40.6729539902747,0,1,0.75,0.5,0.25,0.9600987403357795
20130306T,43.2849961852133,0,1,0.75,0.5,0.25,0.965086397793807
20130307T,41.9474407158387,0,1,0.75,0.5,0.25,0.9694505980695811
20130308T,43.902928914962,0,1,0.75,0.5,0.25,0.9732692733108835
20130309T,46.8885866123086,0,1,0.75,0.5,0.25,0.9766106141470231
20130310T,46.0660384590181,0,1,0.75,0.5,0.25,0.9795342873786452
20130311T,48.275074577218,0,1,0.75,0.5,0.25,0.9820925014563145
20130312T,44.4135452582116,0,1,0.75,0.5,0.25,0.9843309387742752
20130313T,47.0161908515809,0,1,0.75,0.5,0.25,0.9862895714274909
20130314T,46.9255625535453,0,1,0.75,0.5,0.25,0.9880033749990546
20130315T,46.9025172478223,0,1,0.75,0.5,0.25,0.9895029531241727
20130316T,47.1570156995909,0,1,0.75,0.5,0.25,0.9908150839836511
20130317T,47.3334997837522,0,1,0.75,0.5,0.25,0.9919631984856948
20130318T,51.3654363912578,0,1,0.75,0.5,0.25,0.992967798674983
20130319T,59.4986011114249,0,1,0.75,0.5,0.25,0.9938468238406101
20130320T,63.6874854981899,0,1,0.75,0.5,0.25,0.9946159708605338
20130321T,70.9175250053215,0,1,0.75,0.5,0.25,0.995288974502967
20130322T,69.8460845417884,0,1,0.75,0.5,0.25,0.9958778526900962
20130323T,64.3831163705435,0,1,0.75,0.5,0.25,0.9963931211038342
20130324T,71.6904242064758,0,1,0.75,0.5,0.25,0.9968439809658549
20130325T,74.3140892495617,0,1,0.75,0.5,0.25,0.9972384833451231
20130326T,78.6141974320088,0,1,0.75,0.5,0.25,0.9975836729269827
20130327T,88.8520799138223,0,1,0.75,0.5,0.25,0.9978857138111099
20130328T,87.6731739608416,0,1,0.75,0.5,0.25,0.9981499995847212
20130329T,90.29569935827,0,1,0.75,0.5,0.25,0.998381249636631
20130330T,92.1899599883109,0,1,0.75,0.5,0.25,0.9985835934320522
20130331T,93.8992384231444,0,1,0.75,0.5,0.25,0.9987606442530457
20130401T,103.580346911163,0,1,0.75,0.5,0.25,0.998915563721415
20130402T,116.679944241173,0,1,0.75,0.5,0.25,0.9990511182562382
20130403T,131.384809378154,0,1,0.75,0.5,0.25,0.9991697284742084
20130404T,133.007120475745,0,1,0.75,0.5,0.25,0.9992735124149323
20130405T,142.626065488019,0,1,0.75,0.5,0.25,0.9993643233630658
20130406T,143.081822964933,0,1,0.75,0.5,0.25,0.9994437829426825
20130407T,162.852214576856,0,1,0.75,0.5,0.25,0.9995133100748472
20130408T,186.351161848042,0,1,0.75,0.5,0.25,0.9995741463154914
20130409T,230.682996695207,0,1,0.75,0.5,0.25,0.999627378026055
20130410T,161.192889661017,0,1,0.75,0.5,0.25,0.999673955772798
20130411T,82.9015850379895,0,0,0.75,0.5,0.25,0.9684647113011983
20130412T,111.476373194039,0,1,0.75,0.5,0.25,0.9724066223885485
20130413T,97.6090718702513,0,1,0.75,0.5,0.25,0.97585579458998
20130414T,88.8614913997663,0,0,0.75,0.5,0.25,0.9476238202662325
20130415T,80.8746931659848,0,0,0.75,0.5,0.25,0.9229208427329535
20130416T,68.2831387270602,0,0,0.75,0.5,0.25,0.9013057373913343
20130417T,92.8640369135009,0,1,0.75,0.5,0.25,0.9136425202174177
20130418T,108.628345092344,0,1,0.75,0.5,0.25,0.9244372051902405
20130419T,119.012283239042,0,1,0.75,0.5,0.25,0.9338825545414605
20130420T,128.208288893045,0,1,0.75,0.5,0.25,0.942147235223778
20130421T,118.483243756283,0,1,0.75,0.5,0.25,0.9493788308208058
20130422T,126.31427175979,0,1,0.75,0.5,0.25,0.9557064769682051
20130423T,142.127218053185,0,1,0.75,0.5,0.25,0.9612431673471795
20130424T,154.1332778045,0,1,0.75,0.5,0.25,0.9660877714287821
20130425T,141.008659278492,0,1,0.75,0.5,0.25,0.9703268000001843
20130426T,137.209600419638,0,1,0.75,0.5,0.25,0.9740359500001613
20130427T,128.226669605202,0,1,0.75,0.5,0.25,0.9772814562501412
20130428T,134.62356956166,0,1,0.75,0.5,0.25,0.9801212742188735
20130429T,143.810378192577,0,1,0.75,0.5,0.25,0.9826061149415143
20130430T,139.129647545295,0,1,0.75,0.5,0.25,0.984780350573825
20130501T,116.113801040327,0,1,0.75,0.5,0.25,0.9866828067520969
20130502T,106.340984697253,0,0,0.75,0.5,0.25,0.9570974559080847
20130503T,96.3168402741087,0,0,0.75,0.5,0.25,0.9312102739195741
20130504T,112.497636369082,0,1,0.75,0.5,0.25,0.9398089896796273
20130505T,116.488715827002,0,1,0.75,0.5,0.25,0.9473328659696739
20130506T,112.118596195207,0,0,0.75,0.5,0.25,0.9226662577234647
20130507T,111.609212873466,0,0,0.75,0.5,0.25,0.9010829755080316
20130508T,113.136061854763,0,1,0.75,0.5,0.25,0.9134476035695277
20130509T,111.974532710696,0,0,0.75,0.5,0.25,0.8930166531233368
20130510T,117.691036883694,0,1,0.75,0.5,0.25,0.9063895714829198
20130511T,115.49977766277,0,1,0.75,0.5,0.25,0.9180908750475548
20130512T,114.885675559614,0,1,0.75,0.5,0.25,0.9283295156666105
20130513T,117.404456646113,0,1,0.75,0.5,0.25,0.9372883262082842
20130514T,107.865566569258,0,0,0.75,0.5,0.25,0.9138772854322487
20130515T,108.986852425482,0,0,0.75,0.5,0.25,0.8933926247532176
20130516T,112.917874050263,0,0,0.75,0.5,0.25,0.8754685466590654
20130517T,117.284616014027,0,1,0.75,0.5,0.25,0.8910349783266822
20130518T,118.169876680304,0,1,0.75,0.5,0.25,0.9046556060358469
20130519T,117.033880187025,0,1,0.75,0.5,0.25,0.9165736552813661
20130520T,117.818636469901,0,1,0.75,0.5,0.25,0.9270019483711954
20130521T,117.252040911748,0,1,0.75,0.5,0.25,0.936126704824796
20130522T,118.9781735827,0,1,0.75,0.5,0.25,0.9441108667216965
20130523T,123.726156049094,0,1,0.75,0.5,0.25,0.9510970083814845
20130524T,128.971080654588,0,1,0.75,0.5,0.25,0.9572098823337989
20130525T,128.844915254237,0,1,0.75,0.5,0.25,0.9625586470420741
20130526T,130.158601110462,0,1,0.75,0.5,0.25,0.9672388161618148
20130527T,126.392905902981,0,1,0.75,0.5,0.25,0.971333964141588
20130528T,125.904595265926,0,1,0.75,0.5,0.25,0.9749172186238895
20130529T,129.564812390415,0,1,0.75,0.5,0.25,0.9780525662959033
20130530T,126.513068381064,0,1,0.75,0.5,0.25,0.9807959955089154
20130531T,127.816488895383,0,1,0.75,0.5,0.25,0.983196496070301
20130601T,128.791151081239,0,1,0.75,0.5,0.25,0.9852969340615134
20130602T,122.626708942139,0,0,0.75,0.5,0,0.9246348173038242
20130603T,122.949187901812,0,0,0.75,0.5,0,0.8715554651408461
20130604T,0,0,0,0.75,0.5,0,0.8251110319982403
20130605T,0,0,0,0.75,0.5,0,0.7844721529984603
20130606T,0,0,0,0.75,0.5,0,0.7489131338736528
20130607T,0,0,0,0,0.5,0,0.6865489921394462
20130608T,0,0,0,0,0.5,0,0.6319803681220154
20130609T,0,0,0,0,0,0,0.5529828221067634
20130610T,0,0,0,0,0,0,0.48385996934341796
20130611T,0,0,0,0,0,0,0.4233774731754907
20130612T,0,0,0,0,0.5,0,0.40170528902855435
20130613T,0,0,0,0,0,0,0.351492127899985
20130614T,0,0,0,0,0,0,0.30755561191248687
20130615T,0,0,0,0,0,0,0.269111160423426
20130616T,0,0,0,0,0,0,0.23547226537049773
20130617T,0,0,0,0,0,0,0.2060382321991855
20130618T,0,0,0,0,0,0,0.1802834531742873
20130619T,0,0,0,0,0,0,0.1577480215275014
20130620T,0,0,0,0,0,0,0.1380295188365637
20130621T,0,0,0,0,0,0,0.12077582898199322
20130622T,0,0,0,0,0,0,0.10567885035924406
20130623T,0,0,0,0,0,0,0.09246899406433855
20130624T,0,0,0,0,0,0,0.08091036980629623
20130625T,0,0,0,0,0,0,0.0707965735805092
20130626T,0,0,0,0,0,0,0.061947001882945545
20130627T,0,0,0,0,0,0,0.054203626647577344
20130628T,0,0,0,0,0,0,0.04742817331663017
20130629T,0,0,0,0,0,0,0.0414996516520514
20130630T,0,0,0,0,0,0,0.03631219519554497
20130701T,0,0,0,0,0,0,0.03177317079610185
20130702T,0,0,0,0,0,0,0.027801524446589117
20130703T,0,0,0,0,0,0,0.024326333890765477
20130704T,0,0,0,0,0,0,0.021285542154419794
20130705T,0,0,0,0,0,0,0.01862484938511732
20130706T,0,0,0,0,0,0,0.016296743211977653
20130707T,0,0,0,0,0,0,0.014259650310480446
20130708T,0,0,0,0,0,0,0.012477194021670388
20130709T,0,0,0,0,0,0,0.01091754476896159
20130710T,0,0,0,0,0,0,0.00955285167284139
20130711T,0,0,0,0,0,0,0.008358745213736215
20130712T,0,0,0,0,0,0,0.007313902062019188
20130713T,0,0,0,0,0,0,0.006399664304266789
20130714T,0,0,0,0,0,0,0.00559970626623344
20130715T,0,0,0,0,0,0,0.00489974298295426
20130716T,0,0,0,0,0,0,0.004287275110084977
20130717T,0,0,0,0,0,0,0.0037513657213243544
20130718T,0,0,0,0,0,0,0.0032824450061588097
20130719T,0,0,0,0,0,0,0.0028721393803889583
20130720T,0,0,0,0,0,0,0.0025131219578403384
20130721T,0,0,0,0,0,0,0.0021989817131102957
20130722T,0,0,0,0,0,0,0.0019241089989715085
20130723T,0,0,0,0,0,0,0.0016835953741000697
20130724T,0,0,0,0,0,0,0.001473145952337561
20130725T,0,0,0,0,0,0,0.0012890027082953657
20130726T,0,0,0,0,0,0,0.0011278773697584448
20130727T,0,0,0,0,0,0,0.000986892698538639
20130728T,0,0,0,0,0,0,0.0008635311112213092
20130729T,0,0,0,0,0,0,0.0007555897223186455
20130730T,0,0,0,0,0,0,0.0006611410070288148
20130731T,0,0,0,0,0,0,0.0005784983811502128
20130801T,0,0,0,0,0,0,0.0005061860835064362
20130802T,0,0,0,0,0,0,0.00044291282306813167
20130803T,0,0,0,0,0,0,0.00038754872018461516
20130804T,0,0,0,0,0,0,0.00033910513016153826
20130805T,0,0,0,0,0,0,0.0002967169888913459
20130806T,0,0,0,0,0,0,0.00025962736527992763
20130807T,0,0,0,0,0,0,0.00022717394461993666
20130808T,0,0,0,0,0,0,0.00019877720154244457
20130809T,0,0,0,0,0,0,0.000173930051349639
20130810T,0,0,0,0,0,0,0.00015218879493093408
20130811T,0,0,0,0,0,0,0.0001331651955645673
20130812T,0,0,0,0,0,0,0.00011651954611899639
20130813T,0,0,0,0,0,0,0.00010195460285412183
20130814T,0,0,0,0,0,0,0.00008921027749735659
20130815T,0,0,0,0,0,0,0.00007805899281018701
20130816T,0,0,0,0,0,0,0.00006830161870891363
20130817T,0,0,0,0,0,0,0.00005976391637029943
20130818T,0,0,0,0,0,0,0.000052293426824011995
20130819T,0,0,0,0,0,0,0.00004575674847101049
20130820T,0,0,0,0,0,0,0.00004003715491213418
20130821T,0,0,0,0,0,0,0.000035032510548117407
20130822T,0,0,0,0,0,0,0.00003065344672960273
20130823T,0,0,0,0,0,0,0.00002682176588840239
20130824T,0,0,0,0,0,0,0.00002346904515235209
20130825T,0,0,0,0,0,0,0.000020535414508308078
20130826T,0,0,0,0,0,0,0.000017968487694769566
20130827T,0,0,0,0,0,0,0.00001572242673292337
20130828T,0,0,0,0,0,0,0.00001375712339130795
20130829T,0,0,0,0,0,0,0.000012037482967394456
20130830T,0,0,0,0,0,0,0.000010532797596470148
20130831T,0,0,0,0,0,0,0.000009216197896911379
20130901T,0,0,0,0,0,0,0.000008064173159797456
20130902T,0,0,0,0,0,0,0.0000070561515148227735
20130903T,0,0,0,0,0,0,0.000006174132575469926
20130904T,0,0,0,0,0,0,0.000005402366003536185
20130905T,0,0,0,0,0,0,0.000004727070253094162
20130906T,0,0,0,0,0,0,0.000004136186471457391
20130907T,0,0,0,0,0,0,0.000003619163162525217
20130908T,0,0,0,0,0,0,0.000003166767767209565
20130909T,0,0,0,0,0,0,0.000002770921796308369
20130910T,0,0,0,0,0,0,0.000002424556571769823
20130911T,0,0,0,0,0,0,0.000002121487000298595
20130912T,0,0,0,0,0,0,0.0000018563011252612706
20130913T,0,0,0,0,0,0,0.0000016242634846036115
20130914T,0,0,0,0,0,0,0.00000142123054902816
20130915T,0,0,0,0,0,0,0.00000124357673039964
20130916T,0,0,0,0,0,0,0.0000010881296390996848
20130917T,0,0,0,0,0,0,9.521134342122242e-7
20130918T,0,0,0,0,0,0,8.330992549356961e-7
20130919T,0,0,0,0,0,0,7.28961848068734e-7
20130920T,0,0,0,0,0,0,6.378416170601422e-7
20130921T,0,0,0,0,0,0,5.581114149276244e-7
20130922T,0,0,0,0,0,0,4.883474880616714e-7
20130923T,0,0,0,0,0,0,4.273040520539624e-7
20130924T,0,0,0,0,0,0,3.7389104554721706e-7
20130925T,0,0,0,0,0,0,3.271546648538149e-7
20130926T,0,0,0,0,0,0,2.8626033174708804e-7
20130927T,0,0,0,0,0,0,2.5047779027870204e-7
20130928T,0,0,0,0,0,0,2.1916806649386428e-7
20130929T,0,0,0,0,0,0,1.9177205818213122e-7
20130930T,0,0,0,0,0,0,1.6780055090936482e-7
20131001T,0,0,0,0,0,0,1.468254820456942e-7
20131002T,0,0,0,0,0,0,1.284722967899824e-7
20131003T,0,0,0,0,0,0,1.1241325969123459e-7
20131004T,0,0,0,0,0,0,9.836160222983026e-8
20131005T,0,0,0,0,0,0,8.606640195110148e-8
20131006T,0,0,0,0,0,0,7.53081017072138e-8
20131007T,0,0,0,0,0,0,6.589458899381207e-8
20131008T,0,0,0,0,0,0,5.7657765369585555e-8
20131009T,0,0,0,0,0,0,5.0450544698387354e-8
20131010T,0,0,0,0,0,0,4.414422661108893e-8
20131011T,0,0,0,0,0,0,3.8626198284702817e-8
20131012T,0,0,0,0,0,0,3.379792349911496e-8
20131013T,0,0,0,0,0,0,2.957318306172559e-8
20131014T,0,0,0,0,0,0,2.5876535179009886e-8
20131015T,0,0,0,0,0,0,2.264196828163365e-8
20131016T,0,0,0,0,0,0,1.9811722246429442e-8
20131017T,0,0,0,0,0,0,1.733525696562576e-8
20131018T,0,0,1,0,0,0,0.03125001516834986
20131019T,0,0,1,0,0,0,0.05859376327230614
20131020T,0,0,1,0,0,0,0.08251954286326789
20131021T,0,0,1,0,0,0,0.1034546000053594
20131022T,0,0,1,0,0.5,0,0.15302277500468947
20131023T,0,0,1,0.75,0.5,0,0.22764492812910334
20131024T,0,0,1,0.75,0.5,0,0.2929393121129654
20131025T,0,0,1,0.75,0.5,0,0.35007189809884476
20131026T,0,0,1,0.75,0,0,0.36881291083648915
20131027T,0,0,1,0.75,0,0,0.385211296981928
20131028T,0,0,1,0.75,0,0,0.39955988485918703
20131029T,0,0,1,0.75,0,0,0.4121148992517886
20131030T,0,0,1,0.75,0,0,0.423100536845315
20131031T,0,0,1,0.75,0,0,0.4327129697396506
20131101T,0,0,1,0.75,0.5,0,0.47237384852219433
20131102T,0,0,1,0.75,0.5,0,0.50707711745692
20131103T,0,0,1,0.75,0,0,0.506192477774805
20131104T,0,0,1,0.75,0.5,0,0.5366684180529544
20131105T,0,0,1,0.75,0.5,0,0.5633348657963351
20131106T,0,0,1,0.75,0.5,0,0.5866680075717932
20131107T,0,0,1,0.75,0,0,0.575834506625319
20131108T,0,0,1,0.75,0.5,0,0.5976051932971541
20131109T,0,0,1,0.75,0.5,0,0.6166545441350098
20131110T,0,0,1,0.75,0.5,0,0.6333227261181336
20131111T,0,0,1,0.75,0.5,0,0.6479073853533669
20131112T,0,0,1,0.75,0.5,0,0.6606689621841961
20131113T,0,0,1,0.75,0.5,0,0.6718353419111717
20131114T,0,0,1,0.75,0.5,0,0.6816059241722753
20131115T,0,0,1,0.75,0.5,0,0.6901551836507409
20131116T,0,0,1,0.75,0.5,0,0.6976357856943983
20131117T,0,0,1,0.75,0.5,0.25,0.7354313124825985
20131118T,0,0,1,0.75,0.5,0.25,0.7685023984222737
20131119T,0,0,1,0.75,0.5,0.25,0.7974395986194895
20131120T,0,0,1,0.75,0.5,0.25,0.8227596487920533
20131121T,0,0,1,0.75,0.5,0.25,0.8449146926930466
20131122T,802.916933718294,0,1,0.75,0.5,0.25,0.8643003561064158
20131123T,834.295339989129,0,1,0.75,0.5,0.25,0.8812628115931138
20131124T,807.166695499708,0,1,0.75,0.5,0.25,0.8961049601439747
20131125T,816.243386616014,0,1,0.75,0.5,0.25,0.9090918401259779
20131126T,916.097160140269,0,1,0.75,0.5,0.25,0.9204553601102307
20131127T,962.910560911748,0,1,0.75,0.5,0.25,0.9303984400964519
20131128T,1007.38716364699,0,1,0.75,0.5,0.25,0.9390986350843954
20131129T,1128.7254880187,0,1,0.75,0.5,0.25,0.946711305698846
20131130T,1119.29671478667,0,1,0.75,0.5,0.25,0.9533723924864903
20131201T,964.485793687902,0,1,0.75,0.5,0.25,0.959200843425679
20131202T,1040.80821770894,0,1,0.75,0.5,0.25,0.9643007379974692
20131203T,1053.62102744828,0,1,0.75,0.5,0.25,0.9687631457477855
20131204T,1134.93223088837,0,1,0.75,0.5,0.25,0.9726677525293124
20131205T,1027.411772827,0,1,0.75,0.5,0.25,0.9760842834631484
20131206T,824.581710337814,0,1,0.75,0.5,0.25,0.9790737480302548
